Departement,URL,Titre,Type_Bien,Localisation,Prix,Surface_m2,Nb_Pieces,Description,Ville,prix_m2,latitude,longitude
30,https://www.immobilier.notaires.fr/fr/annonce-immo/vente/maison/laudun-l-ardoise-30/1868041,Achat :Maison / villa- Laudun L Ardoise - Gard (30),Maison / villa,- Laudun L Ardoise - Gard (30),1150000,700.0,14,"Superbe propriété à moins de 30 km d'Uzès et d'Avignon, composée de deux corps de bâtiments en pierre pour un total de plus de 600 m² habitables, reliés entre eux par un patio de 200m². Ce dernier s'ouvre par deux grands portails cintrés en fer forgé sur environ 12 ha de terrain, dont une oliveraie bordant l'espace piscine, du terrain d'agrément et des terres potentiellement cultivables. Le corps de bâtiment le plus au Sud d'environ 175 m² abrite un logement de 4 pièces et un 2ième logement également de 4 pièces pouvant être réunis. Le second corps de bâtiment situé sur l'arrière du premier est beaucoup plus vaste. Il comprend côté patio environ 400m² de surface habitable répartie sur 12 pièces et sur l'arrière un appartement indépendant de 2 pièces, un garage de 46 m² avec même surface au-dessus et un abri de jardin. Cette propriété qui offre un environnement de campagne très calme, à 4km d'un village prisé équipés de commerces et des commodités, nécessitera quelques travaux. Dossier complet sur demande. Les informations sur les risques auxquels ce bien est exposé sont disponibles sur le site Géorisques : www. georisques. gouv. fr",Laudun L Ardoise,1642.86,44.104827,4.6557523
30,https://www.immobilier.notaires.fr/fr/annonce-immo/vente/appartement/uzes-30/1793131,Achat :Appartement T2- Uzes - Gard (30),Appartement T2,- Uzes - Gard (30),189000,35.03,2,"Au cœur d'Uzès venez découvrir cet appartement T2 au 1er étage avec ascenseur offrant 35 m² environ : une pièce de vie avec cuisine ouverte et équipée donnant sur une terrasse-véranda de 12 m², chambre avec placard mural et salle de bain. Toilette indépendant.
Bien située dans Uzès avec un parc arboré, idéal pour profiter de son calme en toute saison ! Le centre ville se rejoint à pieds !
Garage en sous-sol possible. Quelques rafraichissements sont à prévoir. Petite copropriété avec des charges annuelles de 780 Euros environ.
Voici votre futur appartement à Uzès !",Uzes,5395.38,44.0121279,4.4196718
30,https://www.immobilier.notaires.fr/fr/annonce-immo/vente/maison/st-victor-la-coste-30/1747965,Achat :Maison / villa- St Victor La Coste - Gard (30),Maison / villa,- St Victor La Coste - Gard (30),35000,80.0,4,"Partie de bâtiment à rénover en totalité et à viabiliser, à détacher d'un plus grand corps. Elle se compose de deux volumes en enfilade (environ 20 et 23 m²). La hauteur sous toiture permet de créer au moins un étage. Située au centre du village prisé de St-Victor-La-Coste, les viabilités sont à proximité. Les informations sur les risques auxquels ce bien est exposé sont disponibles sur le site Géorisques : www. georisques. gouv. fr",St Victor La Coste,437.5,44.0631,4.63938
30,https://www.immobilier.notaires.fr/fr/annonce-immo/vente/maison/uzes-30/1860262,Achat :Maison / villa- Uzes - Gard (30),Maison / villa,- Uzes - Gard (30),495000,166.0,3,"UZES, dans un quartier résidentiel proche du centre voici une maison traditionnelle dans son écrin de verdure avec piscine.
Son intérieur offre 160 m² environ avec de plain-pied une grande véranda donnant sur la terrasse et le jardin paysagé pour profiter en toutes saisons. Les pièces de vie : cuisine aménagée, séjour et salon avec cheminée et poêle à granulés.
Chambre indépendante avec sa salle d'eau façon gîte de charme pour recevoir famille ou amis.
A l'étage 3 autres chambres dont l'une avec parquet ancien, un espace traversant pour un bureau,  un salon cosy ou bibliothèque, une spacieuse salle de bain avec douche et baignoire agrémente ce niveau. Toilette indépendant.
Belle piscine de 9 x 4 avec sa plage intimisée par les plantations le jardin arboré. Garage avec atelier attenant, Cave en sous-sol. Possibilité de plus de terrain.
Idéale pour une maison de vacances à Uzès ou une habitation familiale. Cette belle demeure attend votre inspiration et votre mode de vie !
A visiter sans hésitation !",Uzes,2981.93,44.0121279,4.4196718
30,https://www.immobilier.notaires.fr/fr/annonce-immo/vente/appartement/uzes-30/1860299,Achat :Appartement T3- Uzes - Gard (30),Appartement T3,- Uzes - Gard (30),195000,43.28,3,"UZES au cœur du centre historique, voici un appartement T2 au cachet authentique qui ravira les amoureux de belles pierres.
Poussez la porte d'entrée de l'immeuble et empruntez l'escalier en pierre pour accéder au 1er étage et découvrir ce logement traversant de 43 m². Petite copropriété de 4 logements.
Belle pièce de vie avec une cuisine moderne  et équipée, une salle d'eau avec toilette aux notes contemporaines et épurées. Le salon et la chambre avec parquet et le plafond haut pour un volume confortable.
Vous apprécierez le calme du quartier, et en ouvrant la fenêtre le doux clapotis de la fontaine de la placette.
Uzès est en bas de la rue avec toute son activité et son histoire en panorama !
Coup de cœur assuré !",Uzes,4505.55,44.0121279,4.4196718
30,https://www.immobilier.notaires.fr/fr/annonce-immo/vente/maison/la-capelle-et-masmolene-30/1860290,Achat :Maison / villa- La Capelle Et Masmolene - Gard (30),Maison / villa,- La Capelle Et Masmolene - Gard (30),349000,110.0,3,"A environ 12 km d'Uzes,  une villa  de plain pied d'une surface  habitable d'environ 110 m² habitables  comprenant : hall, cuisine équipée , cellier attenant avec cave,  séjour et salon lumineux ouvrant sur terrasse, dégagement, 3 chambres, salle de bains et Wc, le tout édifié sur   un terrain de 1247m² en zone constructible du PLU de la commune,
La propriété est bien  exposée et bénéficie d'une vue dégagée
- Deux garages viennent  compléter la propriété",La Capelle Et Masmolene,3172.73,44.0435023,4.5298452
30,https://www.immobilier.notaires.fr/fr/annonce-immo/vente/maison/bagnols-sur-ceze-30/1747991,Achat :Maison / villa- Bagnols Sur Ceze - Gard (30),Maison / villa,- Bagnols Sur Ceze - Gard (30),72000,76.29,2,"Agréable maison de ville, lumineuse et avec parking à proximité. Elle comprend en rez de chaussée un grand hall avec placard, une cave, une buanderie. Au premier,  une cuisine équipée, salon ouvert sur un puits de lumière, WC et à l'étage, salle d'eau, une grande chambre, plus une chambre avec placard et balcon. Habitable en l'état, quelques travaux à prévoir sur la toiture à moyen terme. Exposition sud. Les informations sur les risques auxquels ce bien est exposé sont disponibles sur le site Géorisques : www. georisques. gouv. fr",Bagnols Sur Ceze,943.77,44.160481,4.6235831
30,https://www.immobilier.notaires.fr/fr/annonce-immo/vente/appartement/bagnols-sur-ceze-30/1750478,Achat :Appartement T4- Bagnols Sur Ceze - Gard (30),Appartement T4,- Bagnols Sur Ceze - Gard (30),79900,96.54,4,"A Bagnols sur Cèze, proche du centre ville, des commodités, des commerces et des transports, au sixième étage d'une résidence sécurisée avec ascenseur et parking collectif, profitant d'une vue dégagée, appartement spacieux et très lumineux d'une superficie de 96,54 m², composée de deux chambres avec possibilité de 3, d'une cuisine dînatoire et équipée donnant sur une loggia, d'un vaste salon et une grande salle à manger, d'une entrée, d'une salle de bains, d'une salle d'eau et d'un WC indépendant. Le chauffage est collectif et alimenté au gaz. L'appartement dispose d'une terrasse avec vue dégagée, de très nombreux placards et d'une cave sur le palier du même étage.
Disponible en novembre 2026, actuellement loué 700 charges incluses, rentabilité environ 8%.
Bien vendu soumis au statut de la copropriété.
Pas de procédure en cours dans la copropriété.
Les informations sur les risques auxquels ce bien est exposé sont disponibles sur le site Géorisques : www. georisques. gouv. fr",Bagnols Sur Ceze,827.64,44.160481,4.6235831
30,https://www.immobilier.notaires.fr/fr/annonce-immo/vente/maison/goudargues-30/1839745,Achat :Maison / villa- Goudargues - Gard (30),Maison / villa,- Goudargues - Gard (30),320000,86.97,2,"Vallée de la Cèze, à quelques minutes du charmant village de GOUDARGUES, cette ancienne remise en pierres transformée en habitation vous attend, au cœur d'un hameau tranquille et dans un environnement privilégié. Vous y profiterez de matériaux récent dans un bâtiment typique, de sa pièce de vie ouverte avec cuisine équipée, ouvrant de plain-pied sur le jardin, d'un WC avec coin buanderie, deux belles chambres, une salle d'eau avec WC et rangements à l'étage, le tout équipé de climatisations réversibles. Une seconde remise en pierre peut permettre la création d'un second logement, d'un atelier ou rester à usage de garage. Les 2 877 m² de terrain attenant, plantés d'oliviers et jouissant d'une vue très agréable, peuvent également accueillir une construction nouvelle.
Superbe opportunité, pouvant convenir pour une résidence principale ou secondaire, et plus encore.",Goudargues,3679.43,44.2153058,4.4678862
30,https://www.immobilier.notaires.fr/fr/annonce-immo/vente/maison/le-vigan-30/1757551,Achat :Maison / villa- Le Vigan - Gard (30),Maison / villa,- Le Vigan - Gard (30),121900,83.0,5,"À vendre – Maison avec fort potentiel au Vigan avec 1800 m² de terrain
Située sur la commune du Vigan, à seulement 5 minutes à pied des commerces, cette maison d’habitation d’environ 83 m² est implantée sur une parcelle de 1 883 m² et offre un beau potentiel après rénovation.
Composition du bien
Entrée ouvrant sur un salon-séjour de 25 m² avec accès à une belle terrasse.
Cuisine de 9 m².
4 chambres d’environ 10 m² chacune.
Atelier de 8 m².
Travaux à prévoir
Remplacement des menuiseries
Mise aux normes électriques
Travaux d’embellissement
Mise en conformité de la fosse septique
Un bien avec du potentiel et un emplacement privilégié ! Contactez-nous pour plus d’informations ou pour organiser une visite.
Les informations sur les risques auxquels ce bien est exposé sont disponibles sur le site Géorisques www.georisques.gouv.fr",Le Vigan,1468.67,43.9912933,3.6059407
30,https://www.immobilier.notaires.fr/fr/annonce-immo/vente/maison/uzes-30/1801693,Achat :Maison / villa- Uzes - Gard (30),Maison / villa,- Uzes - Gard (30),630000,150.0,3,"Dans un village avec commodités - UZES 5 km- Maison contemporaine d'une superficie de 150m² habitables comprenant : hall d'entrée, vaste séjour séjour lumineux, cuisine équipée avec accès terrasse, cellier/ buanderie,  une chambre parentale dressing et salle de bains,,  espace bureau.  A l'étage, pallier, deux chambres, salle de bains,  dégagement spacieux (espace multi activité,  jeux, lecture, atelier, ...)
Terrasse avec pergola bioclimatique avec volets orientables, pare-vent motorisés.
Piscine 8X4 au sel avec volet de protection? abri technique et de rangement.
Garage attenant  sur une parcelle de 914 m²",Uzes,4200.0,44.0121279,4.4196718
30,https://www.immobilier.notaires.fr/fr/annonce-immo/vente/maison/bagnols-sur-ceze-30/1758323,Achat :Maison / villa- Bagnols Sur Ceze - Gard (30),Maison / villa,- Bagnols Sur Ceze - Gard (30),270000,149.0,4,"BAGNOLS SUR CEZE, Villa bien située dans un quartier calme et prisé de la ville avec un jardin de 913 m² et sa piscine.
Belle pièce de vie : salon-séjour donnant sur la terrasse et dégagement pour accéder à la cuisine, 3 chambres, salle d'eau et toilette indépendant.
A l'étage inférieur : un espace bureau, une suite parentale avec salle de bain et un accès indépendant également.
Studio indépendant avec sa terrasse (location temporaire possible) complète cette demeure aux notes modernes avec un intérieur lumineux et fonctionnel avec 149 m² environ de surface habitable.
L'espace piscine est en bas du jardin pour profiter pleinement du soleil Gardois ! Annexe pour stationnement et stockage.
Voici une villa en Provence qui attend votre inspiration pour votre vie de famille, ou maison de vacances. A découvrir !",Bagnols Sur Ceze,1812.08,44.160481,4.6235831
30,https://www.immobilier.notaires.fr/fr/annonce-immo/vente/maison/st-bonnet-du-gard-30/1828101,Achat :Maison / villa- St Bonnet Du Gard - Gard (30),Maison / villa,- St Bonnet Du Gard - Gard (30),218760,66.0,1,"Une maison  d'environ 66 m² habitables, comprenant : entrée sur séjour, et mezzanine, cuisine indépendante,  dégagement, une chambre, salle de bains,  garage attenant
Une piscine et terrain attenant
extension possible",St Bonnet Du Gard,3314.55,43.9265269,4.5395143
30,https://www.immobilier.notaires.fr/fr/annonce-immo/vente/maison/uzes-30/1698393,Achat :Maison / villa- Uzes - Gard (30),Maison / villa,- Uzes - Gard (30),1560000,290.0,5,"A UZES, Très belle propriété composée d'un superbe Mas du 18ème siècle entièrement rénové alliant matériaux anciens et moderne pour une qualité de vie remarquable !
Venez découvrir ses 290 m² habitables environ avec un rez-de-jardin une cuisine de belles factures ouverte sur son porche en pierres. Spacieuse pièce de vie avec cheminée et accès sur le jardin. Bel escalier en pierres pour accéder à l'étage.
Au 1er pallier : 2 Superbes suites parentales avec  salle d'eau et baignoire aux notes modernes avec pierres apparentes, et 3 chambres en suite dont une avec sa mezzanine, un bureau.
Au dernier niveau : 2 chambres en enfilade avec salle d'eau et toilettes.
Vous serez charmé par son jardin paysagé avec son espace piscine. Un garage, un atelier et une buanderie complètent cet ensemble immobilier.
Voici une demeure Gardoise authentique et luxueuse",Uzes,5379.31,44.0121279,4.4196718
30,https://www.immobilier.notaires.fr/fr/annonce-immo/vente/maison/pont-st-esprit-30/1747984,Achat :Maison / villa- Pont St Esprit - Gard (30),Maison / villa,- Pont St Esprit - Gard (30),99000,142.74,3,"En exclusivité chez votre notaire : Idéale pour une grande famille, cette maison en pierre de près de 130 m² habitable offre un séjour, une grande cuisine repas ouvrant sur une cour intérieure sans vis-à-vis, trois chambres, une salle de bains (baignoire et douche) deux WC dont un dans la cour, cellier, cave, un grand grenier et un atelier aménageables, le tout sur deux étages. Après quelques rafraîchissements, elle offrira un beau lieu de vie familiale, avec accès à pied aux commerces et écoles.",Pont St Esprit,693.57,44.2538589,4.6456631
