Departement,URL,Titre,Type_Bien,Localisation,Prix,Surface_m2,Nb_Pieces,Description
38,https://www.immobilier.notaires.fr/fr/annonce-immo/vente/appartement/grenoble-38/1844576,Achat :Appartement T4- Grenoble - Isère (38),Appartement T4,- Grenoble - Isère (38),350000,90.9,3,"Spacieux T4 avec terrasse de 117 m² – Quartier prisé de l’Île Verte, Grenoble
L'étude notariale ROCHE-CASTETS-BENHAMOU vous présente en exclusivité ce superbe T4 de 90.56m2 situé au RDC surélevé d'une copropriété calme et bien entretenue complété par une terrasse exceptionnelle de 117 m² alliant confort, luminosité et cadre de vie exceptionnel.
Description du bien :
Il se compose d'un hall d'entrée avec placard, un spacieux séjour salle à manger donnant sur un balcon exposé SUD, une cuisine indépendante (possibilité d'ouverture sur le séjour), trois chambres avec rangements intégrés donnant sur une terrasse exceptionnelle de 117m2, une salle bains, une salle d'eau et un WC séparé.
Les + : Quartier calme et verdoyant, à deux pas du centre-ville, double vitrage, chaudière de 2017 et ballon d'eau chaude neuf, terrasse verdoyante idéale pour repas d’été, jardinage ou détente, bonne isolation, proximité immédiate des écoles, commerces et transports.
Un bien rare à la vente dans l’un des secteurs les plus recherchés de Grenoble, idéal pour une famille ou pour ceux qui souhaitent allier vie urbaine et confort d’extérieur.
Annexes : une cave en sous-sol
Un BOX en SUS au sous-sol au prix de 20 000€
Parking privatif à la copropriété
DPE : C
GES : C
Charges : 140€/mois (bilan de charges de 2024)
Taxe Foncière 2025 : 3061€/an
Prix : 350 000€ honoraires charge vendeur
Contact :
David CHAN
Tel : 06 42 69 41 86
Mail : david.chan.38005@notaires.fr"
38,https://www.immobilier.notaires.fr/fr/annonce-immo/vente/maison/domene-38/1806917,Achat :Maison / villa- Domene - Isère (38),Maison / villa,- Domene - Isère (38),560000,211.0,7,"L’étude notariale ROCHE-CASTETS-BENHAMOU vous présente cette superbe villa sur 3 niveaux de 211m2 habitable construite dans les années 60 sur une parcelle paysagée de 731 m2.
Elle se situe à peu de distance des écoles, commerces et des transports et offre un cadre de vie d’une qualité rare, conjuguant architecture soignée, lumière naturelle omniprésente et vue panoramique sur les massifs environnants.
Elle se compose de plein pied d'une cuisine d'été, d'un séjour, vous pourrez profiter d'un coin bien être comprenant un sauna suédois ainsi qu'une grande salle de bains moderne, une chambre spacieuse, une grande cave, et un accès à la salle de chaufferie.
Au 1er étage vous trouverez un vaste espace de vie comprenant séjour, salle à manger et cuisine ouverte, prolongé par une belle terrasse ensoleillée de 25m2 exposée plein sud, 2 grandes chambres avec de nombreux rangements, un coin dressing aménagé, une salle de bain et un WC séparé.
Le 2ème étage accueille trois chambres généreuses, une salle de bains, un WC ainsi qu’un espace sous combles, actuellement non aménagés, offrent un beau potentiel pour créer une chambre additionnelle ou un espace personnalisé.
Prestations techniques : chauffage + eau chaude individuel gaz (chaudière récente installées il y a 2ans), double vitrage, fibre optique.
Le jardin soigneusement entretenu accueille une piscine pour profiter des moments de détente.
Un espace de stationnement privatif devant le garage permet d’accueillir aisément deux véhicules.
Taxe foncière 2024 : 2780€/an
DPE : D
GES : D
Prix : 560 000€ honoraires à charge vendeur
Contact :
David CHAN
Tel : 06 42 69 41 86
Mail : david.chan.38005@notaires.fr"
38,https://www.immobilier.notaires.fr/fr/annonce-immo/vente/appartement/grenoble-38/1846193,Achat :Appartement T4- Grenoble - Isère (38),Appartement T4,- Grenoble - Isère (38),230000,99.81,3,"AVENUE JEAN PERROT
Coup de cœur pour la vue et le potentiel !
Au sein de la résidence emblématique “Le Plein Soleil”, L'étude notariale ROCHE-CASTETS-BENHAMOU vous présente en exclusivité ce spacieux T4 de 99.81 m² niché au 9ᵉ étage avec ascenseur, offrant une luminosité exceptionnelle et une vue à couper le souffle sur les massifs grenoblois.
L’appartement se compose d'un hall d'entrée, un vaste séjour/salle à manger donnant sur un grand balcon filant orienté plein SUD, une cuisine indépendante, de trois chambres confortables avec balcons, d’une salle de bains, un WC séparé et de nombreux rangements.
Un bien rare sur le marché, idéal pour un projet de rénovation, résidence principale ou investissement locatif.
Emplacement idéal : Transports en commun (tram A et C, bus) à deux pas, commerces, écoles et parcs accessibles à pied, à seulement quelques minutes du centre-ville de Grenoble.
Gardien dans l'immeuble.
Chauffage + eau chaude collectif
Annexes : une cave en sous-sol
EN SUS un box dans la copropriété au prix de 20 000€
DPE : D
GES : C
Charges : 347€/mois tout inclus
Taxe Foncière : 3233€/an
Prix : 230 000€ honoraires à charge vendeurs
Contact : David CHAN
Tel : 06 42 69 41 86
Mail : david.chan.38005@notaires.fr"
38,https://www.immobilier.notaires.fr/fr/annonce-immo/vente/appartement/fontaine-38/1792392,Achat :Appartement T0- Fontaine - Isère (38),Appartement T4,- Fontaine - Isère (38),150000,106.71,4,"Mail Marcel Cachin
L'étude notariale ROCHE-CASTETS-BENHAMOU vous présente en exclusivité ce superbe T4 de 106m2 situé au 3ème étage d'une copropriété calme et bien entretenue.
Il se compose d'un hall d'entrée, un vaste séjour/salle à manger de 28m2 donnant sur un balcon exposé SUD-EST, une cuisine fermée avec loggia, 3 chambres spacieuses, un dressing, deux salle de bains et un WC.
L’appartement nécessite une rénovation complète, mais offre un beau potentiel d’aménagement pour créer un cocon moderne.
Les + : double vitrage, chauffage + eau chaude collectifs, bonne disposition des pièces, un extérieur avec vue, copropriété bien entretenue.
Annexes : une cave au sous sol et une place de parking privative
Chauffage + eau chaude collectifs
Charges : 180€/mois
Taxe Foncière : 2346 €/an
DPE : C
GES : C
Prix : 150 000 € (Honoraires à charge vendeur)
Contact :
David CHAN
06 42 69 41 86
david.chan.38005@notaires.fr"
38,https://www.immobilier.notaires.fr/fr/annonce-immo/vente/appartement/grenoble-38/1784280,Achat :Appartement T2- Grenoble - Isère (38),Appartement T2,- Grenoble - Isère (38),115000,37.18,1,"SPECIAL INVESTISSEUR
Rue Commandant Rozan quartier AIGLE
Idéalement situé dans un quartier calme et recherché, l'étude notariale ROCHE-CASTETS-BENHAMOU vous présente en exclusivité ce superbe T2 LOUE de 37.18m2 au 5ème étage avec ascenseur.
Il se compose d'un hall d'entrée, d'une cuisine semi équipée ouverte sur un séjour/salle à manger, une chambre spacieuse avec rangement, une salle de bains et un WC séparé.
À deux pas des commerces, transports en commun (tram/bus) et des commodités du centre-ville. Accès rapide aux grands axes.
La copropriété est bien entretenue, le ravalement + isolation à été fait récemment et les parties communes refaites en 2021.
les + : double vitrage, bonne disposition des pièces, le logement n'est pas concerné par l'encadrement des loyers car il ne fait pas partie du périmètre géographique de l'expérimentation en cours.
Annexe : une cave au sous-sol
Chauffage + eau chaude individuel électrique
Loyer actuel : 550€ charges comprises
DPE : D
GES : A
Taxe Foncière 2024 : 1306€
Prix : 115 000€ honoraires à charge vendeur
Contact : David CHAN
06 42 69 41 86
david.chan.38005@notaires.fr"
38,https://www.immobilier.notaires.fr/fr/annonce-immo/vente/appartement/eybens-38/1780329,Achat :Appartement T3- Eybens - Isère (38),Appartement T3,- Eybens - Isère (38),130000,72.73,2,"RUE JEAN RACINE EYBENS
Copropriété les MIMOSAS/ACACIAS
Dans une copropriété calme et bien entretenue l'étude notariale ROCHE-CASTETS-BENHAMOU vous présente ce superbe T3 de 72,73m2 au 3ème étage avec ascenseur.
Il se compose d'un hall d'entrée, un séjour/salle à manger donnant sur un balcon et une loggia exposés OUEST, une cuisine fermée avec garde manger, deux chambres avec placards intégrés, un coin dressing, une salle de bains rénovée et un WC séparé.
Quelques travaux d'embellissement sont à prévoir.
Les + : double vitrage, chauffage + eau chaude collectifs, bonne disposition des pièces, climatisation réversible séjour et l'une des deux chambre, copropriété bien entretenue.
Annexes : une cave au sous sol et une place de parking privative
DPE : D
GES : D
Chauffage + eau chaude collectifs
Charges : 207€/mois
Taxe Foncière 2024 : 1506€/an
Prix : 130 000 € (Honoraires à charge acquéreur)
Prix net vendeur : 130 000 €
Honoraires : 7 000 € TTC à la charge de l'acquéreur
Contact :
David CHAN
06 42 69 41 86
david.chan.38005@notaires.fr"
38,https://www.immobilier.notaires.fr/fr/annonce-immo/vente/appartement/grenoble-38/1774081,Achat :Appartement T3- Grenoble - Isère (38),Appartement T3,- Grenoble - Isère (38),142500,54.6,2,"SPECIAL INVESTISSEUR
L'étude notariale ROCHE-CASTETS-BENHAMOU vous présente ce superbe T3 loué au 2ème étage de 54.60m2 d'une copropriété calme et bien entretenue.
Il se compose d'un hall d'entrée, une cuisine ouverte sur séjour/salle à manger, deux chambres avec rangement, une salle de bains et un WC séparé.
L'appartement est lumineux, double vitrage, chaudière gaz à condensation.
Annexe : 1 cave au sous sol
L'appartement est actuellement loué 690€ + 30€ de charges par mois.
DPE : D
GES : D
A deux pas des commerces de proximité et des transports en communs.
Prix : 142 500€ honoraires à charge vendeur
Contact :
David CHAN
Tel : 06 42 69 41 86
Mail : david.chan.38005@notaires.fr"
38,https://www.immobilier.notaires.fr/fr/annonce-immo/vente/appartement/grenoble-38/1774080,Achat :Appartement T0- Grenoble - Isère (38),Appartement T2,- Grenoble - Isère (38),121000,41.98,2,"SPECIAL INVESTISSEUR
L'étude notariale ROCHE-CASTETS-BENHAMOU vous présente ce superbe T2 loué au 1er étage de 41.98m2 d'une copropriété calme et bien entretenue.
Il se compose d'un hall d'entrée, une cuisine ouverte sur séjour/salle à manger, une chambre avec rangement, une salle de bains et un WC séparé.
L'appartement est lumineux, double vitrage, chaudière gaz à condensation.
Annexe : 1 cave au sous sol
L'appartement est actuellement loué 590€ + 30€ de charges par mois.
DPE : D
GES : D
A deux pas des commerces de proximité et des transports en communs.
Prix : 121 000€ honoraires à charge vendeur
Contact :
David CHAN
Tel : 06 42 69 41 86
Mail : david.chan.38005@notaires.fr"
38,https://www.immobilier.notaires.fr/fr/annonce-immo/vente/appartement/grenoble-38/1773982,Achat :Appartement T2- Grenoble - Isère (38),Appartement T2,- Grenoble - Isère (38),104500,36.09,1,"SPECIAL INVESTISSEUR
L'étude notariale ROCHE-CASTETS-BENHAMOU vous présente ce superbe T2 loué au RDC surélevé de 36.09m2 d'une copropriété calme et bien entretenue.
Il se compose d'un hall d'entrée, une cuisine ouverte sur séjour/salle à manger, une chambre avec rangement, une salle de bains et un WC séparé.
L'appartement est lumineux, double vitrage, chaudière gaz à condensation changée en 2021.
Annexe : 1 cave au sous sol
L'appartement est actuellement loué 570€ + 40€ de charges par mois.
DPE : C
GES : C
A deux pas des commerces de proximité et des transports en communs.
Prix : 104 500€ honoraires à charge vendeur
Contact :
David CHAN
Tel : 06 42 69 41 86
Mail : david.chan.38005@notaires.fr"
38,https://www.immobilier.notaires.fr/fr/annonce-immo/vente/appartement/grenoble-38/1795128,Achat :Appartement T0- Grenoble - Isère (38),Appartement T0,- Grenoble - Isère (38),55000,25.0,1,"RUE PIERRE SEMARD
À VENDRE – Bail Commercial Résid'Études | Studio 25 m² | Rentabilité 7,22 %
Investissement locatif sécurisé – Studio de 25 m² vendu avec bail commercial en cours dans une résidence gérée par Résid'Études, acteur reconnu de la gestion de résidences étudiantes.
Avantages :
Bail commercial sécurisé : loyers garantis par l’exploitant
Aucune gestion locative à prévoir
Dépenses énergétiques prises en charge par le gestionnaire
Fiscalité avantageuse (possible LMNP – Loueur Meublé Non Professionnel)
Idéal pour un investissement serein et régulier, avec un gestionnaire solide et une visibilité sur les revenus à long terme.
Prix de vente : 55 000 € honoraires à charge vendeur
Taxe Foncière 2025 : 946€/an
DPE : D
GES : B
Rentabilité attractive : 7.22%
Revenus annuels HT : 3 975,44 €
Contact : David CHAN
Tel : 06 42 69 41 86
Mail : david.chan.38005@notaires.fr"
38,https://www.immobilier.notaires.fr/fr/annonce-immo/vente/appartement/grenoble-38/1719386,Achat :Appartement T3- Grenoble - Isère (38),Appartement T3,- Grenoble - Isère (38),227000,69.37,2,"Quartier Estacade Rue Clément
Dans un immeuble sécurisé de 1920, venez découvrir ce superbe T3 de 69,37m2 situé au 2ème étage sans ascenseur.
Vous trouverez un appartement réhabilité avec goût et un cachet de l'ancien préservé.
Il se compose d'un spacieux séjour de 32m2 avec cuisine ouverte, deux belles chambres, une salle de bains et un WC.
Double vitrage dans toutes les pièces, chauffage et eau chaude individuels électriques.
L'appartement est vendu avec une cave au sous-sol et un grand galetas de 22,01m2.
Charges de copropriété : 114€/mois
Taxe foncière : 1027€/an
DPE : E
GES : B
Prix : 227 000€ honoraires d'agence inclus
Contact : David CHAN
Tel : 06 42 69 41 86
Mail : david.chan.38005@notaires.fr"
